protocol,packet_size,src_bytes,dst_bytes,src_ip,dest_ip,service,tcp_flags,error_rate,wrong_fragment,count,is_threat,attack_type
tcp,631,358,273,192.168.20.229,192.168.193.201,http,FA,0.008300505646366621,0,42,0,normal
tcp,472,206,266,192.168.124.74,192.12.191.67,smtp,SA,0.006048443633815421,0,39,0,normal
udp,520,303,217,192.168.134.46,192.168.25.164,dhcp,,4.195660878440795e-05,0,21,0,normal
udp,133,103,30,192.168.243.88,97.249.136.100,dns,,0.40921499479231366,0,58,1,dos
tcp,789,312,477,104.148.41.152,81.9.43.127,https,R,0.000823537394931428,0,68,0,normal
tcp,866,328,538,192.168.32.6,29.80.196.221,ftp,SA,0.11990407202928875,0,25,0,normal
tcp,63,52,11,158.226.150.243,192.168.108.53,ssh,S,0.2590673744866608,0,52,1,probe
tcp,528,287,241,190.110.243.27,192.168.4.85,ssh,S,0.03422698713502348,0,91,0,normal
tcp,70,49,21,192.168.174.150,136.92.191.9,pop3,S,0.06406558007261563,0,47,1,probe
udp,585,474,111,9.52.71.136,147.209.35.231,dhcp,,0.00419682393439845,0,41,0,normal
tcp,486,172,314,192.168.26.133,28.208.182.12,mysql,PA,0.0044650967128127775,0,2,0,normal
tcp,596,332,264,192.168.73.44,209.2.252.185,telnet,U,0.02817792463466788,0,22,0,normal
tcp,588,344,244,192.168.25.174,74.219.75.114,ftp,U,0.10298129744608721,0,54,0,normal
tcp,200,149,51,192.86.7.114,192.168.184.132,mysql,A,0.1919114889014023,0,58,1,r2l
tcp,1073,883,190,23.81.0.144,192.168.196.110,mysql,PA,0.05850202502577781,0,37,1,u2r
udp,200,44,156,173.48.219.166,192.168.125.80,sip,,0.15308218076209665,0,64,1,r2l
tcp,425,277,148,148.202.147.169,66.27.66.118,smtp,SA,0.05942217071244672,0,45,0,normal
tcp,442,210,232,77.83.124.97,170.111.65.157,ftp,P,0.04338527798519959,0,7,0,normal
tcp,721,287,434,59.92.93.45,192.168.213.171,ftp,F,0.04887332505015314,0,72,0,normal
tcp,48,43,5,192.168.216.231,192.168.253.113,imap,S,0.23204380854115203,0,40,1,probe
tcp,200,61,139,26.166.28.149,192.168.190.71,mysql,PA,0.21679741212545256,0,87,1,r2l
tcp,1155,539,616,192.168.145.157,192.168.102.3,imap,SA,0.02310639892603272,0,35,0,normal
tcp,628,218,410,192.168.57.153,130.10.199.220,https,SA,0.02134748699680634,0,38,0,normal
tcp,768,445,323,41.118.29.198,192.168.236.39,telnet,P,0.009870105865334731,0,80,0,normal
tcp,873,314,559,192.168.84.139,192.168.203.99,pop3,PA,0.014112111512519778,0,97,0,normal
udp,761,198,563,192.168.208.3,192.168.126.161,snmp,,0.06285705209017149,0,12,0,normal
tcp,780,490,290,192.168.73.51,69.223.31.119,smtp,FA,0.002881343942889598,0,12,0,normal
tcp,591,240,351,44.58.94.24,154.180.147.25,pop3,SA,0.06239774313162963,0,41,0,normal
tcp,616,426,190,11.208.67.169,78.118.127.248,imap,P,0.06579563242677705,0,89,0,normal
udp,299,235,64,134.116.25.42,192.168.25.50,tftp,,0.29216339584638507,0,33,1,dos
tcp,52,50,2,94.41.162.188,204.239.152.20,ftp,S,0.23160248651441664,0,73,1,probe
tcp,496,238,258,192.168.167.194,192.168.20.82,ftp,SA,0.06025641915163496,0,52,0,normal
tcp,379,154,225,194.254.184.103,192.168.251.129,https,P,0.013856484309411488,0,60,0,normal
tcp,1295,495,800,23.39.30.125,192.168.247.228,imap,A,0.24586149520593217,0,17,1,u2r
tcp,625,345,280,192.168.105.35,192.168.16.237,telnet,R,0.03623392312146644,0,4,0,normal
udp,200,85,115,111.194.64.173,192.168.111.162,tftp,,0.01956257795984732,0,40,1,r2l
tcp,1300,808,492,192.168.96.9,192.168.38.122,telnet,FA,0.014181034202878673,0,75,0,normal
tcp,1159,606,553,192.168.17.184,125.136.134.2,http,A,0.038566424324521814,0,96,0,normal
tcp,463,171,292,192.168.114.123,186.217.140.100,pop3,S,0.03426533230939499,0,14,0,normal
tcp,864,466,398,192.168.28.141,140.182.117.150,mysql,FA,0.08825715276916873,0,59,0,normal
tcp,645,307,338,192.168.148.112,192.168.105.37,ssh,R,0.02479676177174457,0,95,0,normal
tcp,439,255,184,138.16.106.140,192.168.106.81,http,R,0.0273733594419379,0,46,0,normal
tcp,415,360,55,20.29.244.185,192.168.64.144,http,S,0.5536979295334543,0,19,1,dos
tcp,317,142,175,118.217.146.48,21.230.191.252,https,S,0.4099097689160151,0,20,1,dos
udp,1000,385,615,192.168.249.149,192.168.187.63,ntp,,0.01706871032513549,0,2,0,normal
tcp,67,63,4,154.149.215.124,192.168.34.179,telnet,S,0.3678046490815644,0,16,1,probe
tcp,638,289,349,192.168.174.101,76.192.235.198,https,SA,0.13432670931572943,0,16,0,normal
tcp,376,196,180,192.168.125.16,192.168.249.58,imap,F,0.0125004801940529,0,5,0,normal
tcp,802,320,482,150.5.103.141,192.168.178.94,https,F,0.19483599474920724,0,35,0,normal
tcp,161,65,96,192.168.192.122,34.118.2.231,smtp,S,0.0026585564122453857,0,26,0,normal
tcp,817,470,347,21.193.49.121,192.168.210.146,pop3,A,0.1956083477726758,0,37,1,u2r
tcp,276,147,129,68.193.10.248,192.168.215.93,smtp,S,0.015751056774892826,0,64,0,normal
tcp,720,495,225,192.168.214.66,96.169.89.4,mysql,A,0.03427227972688685,0,83,0,normal
tcp,910,639,271,57.35.191.172,192.168.108.216,ftp,P,0.02797766914610348,0,59,0,normal
tcp,200,94,106,181.189.0.58,192.168.198.60,http,PA,0.11994784848379458,0,70,1,r2l
udp,736,609,127,192.168.247.91,192.168.247.18,snmp,,0.1100225417058308,0,97,0,normal
tcp,54,41,13,192.168.219.7,192.168.163.5,pop3,S,0.08582815960771534,1,45,1,probe
tcp,52,36,16,207.180.75.177,192.168.32.110,https,SA,0.053311536003451884,0,24,1,probe
udp,258,192,66,192.168.19.201,192.168.177.151,dns,,0.6452118877969641,0,84,1,dos
tcp,60,45,15,79.183.195.113,192.168.170.87,pop3,S,0.1311118423604593,0,92,1,probe
tcp,671,417,254,192.168.144.162,192.168.222.25,https,S,0.004912036730682569,0,67,0,normal
tcp,143,62,81,145.135.49.8,192.168.167.46,ssh,S,0.01916233336496475,0,76,0,normal
tcp,356,248,108,192.168.205.210,192.168.252.233,smtp,U,0.03936151098517213,0,83,0,normal
udp,249,71,178,192.168.242.80,192.168.165.231,dns,,0.0004883571732742954,0,70,0,normal
tcp,209,81,128,192.168.82.104,192.168.154.171,imap,PA,0.04553646991359799,0,93,1,r2l
icmp,426,174,252,192.168.135.7,192.168.68.35,echo-reply,,0.020864287016310733,0,51,0,normal
tcp,627,402,225,150.100.91.128,145.46.74.212,ftp,FA,0.045856804600073714,0,92,0,normal
tcp,604,542,62,192.168.65.84,192.168.194.229,https,S,0.5561262825612655,0,59,1,dos
udp,544,322,222,192.168.226.203,192.168.182.204,sip,,0.02072173067503186,0,67,0,normal
tcp,54,34,20,17.60.214.203,192.168.238.154,ftp,S,0.10565838227292078,0,72,1,probe
tcp,59,50,9,79.180.20.92,192.168.93.158,mysql,S,0.12585499539446876,0,37,1,probe
tcp,53,45,8,191.69.212.7,192.168.144.14,smtp,S,0.08142084515795013,0,74,1,probe
tcp,488,317,171,192.168.105.32,192.168.10.70,ftp,R,0.08676595239462513,0,74,0,normal
tcp,47,31,16,192.168.9.57,192.168.223.165,imap,S,0.07960146231469105,0,35,1,probe
udp,60,50,10,167.135.173.222,192.168.86.85,dns,,0.5702859648092725,0,59,1,dos
tcp,200,140,60,150.104.212.33,192.168.63.27,http,A,0.08104828752091427,0,83,1,r2l
tcp,740,542,198,192.168.161.67,192.168.70.42,smtp,FA,0.0161650819955403,0,40,0,normal
tcp,1195,783,412,192.168.169.70,192.168.108.167,ssh,P,0.059008277165029155,0,25,0,normal
udp,666,522,144,192.168.137.116,192.168.205.48,sip,,0.7510013558644577,0,8,1,dos
tcp,298,138,160,192.168.110.112,192.168.100.200,https,U,0.012642475698916123,0,63,0,normal
udp,438,355,83,192.168.80.142,192.168.219.171,ntp,,0.27053254534604093,0,62,1,dos
tcp,694,268,426,192.168.81.177,216.57.35.123,http,PA,0.06566960448171501,0,94,0,normal
tcp,56,42,14,192.168.217.168,192.168.219.61,ftp,S,0.2589500906690485,0,91,1,probe
tcp,1259,1050,209,88.200.177.177,192.168.113.196,pop3,PA,0.17956122940199593,1,6,1,u2r
tcp,606,253,353,149.134.47.174,192.168.126.176,pop3,A,0.15463109506902228,0,1,1,u2r
tcp,327,313,14,192.168.127.26,192.168.18.215,https,S,0.3754573245123002,0,85,1,dos
tcp,187,150,37,192.168.132.245,192.168.225.37,imap,S,0.6608928665708514,0,20,1,dos
tcp,363,138,225,192.168.37.44,192.168.145.172,ftp,PA,0.12302287210079695,0,26,0,normal
icmp,63,43,20,188.70.14.24,192.168.185.168,echo-request,,0.10357318989539865,0,43,1,probe
tcp,1484,1000,484,192.168.219.69,222.10.44.118,https,P,0.07406145872481243,0,43,0,normal
tcp,502,311,191,139.15.201.212,192.168.242.76,imap,P,0.08696207675090149,0,25,0,normal
tcp,810,373,437,192.168.6.211,192.168.227.74,smtp,U,0.0011460794382497118,0,84,0,normal
udp,272,250,22,62.12.29.186,192.168.163.77,dhcp,,0.3231404325446647,0,75,1,dos
tcp,40,32,8,96.162.11.115,37.172.193.51,http,S,0.14033719246482598,0,64,1,probe
tcp,751,480,271,192.168.5.101,192.168.132.146,pop3,A,0.023125996245798804,0,46,0,normal
tcp,314,173,141,25.178.187.90,169.211.171.125,pop3,SA,0.06977135361682985,0,75,0,normal
tcp,60,26,34,192.168.231.34,156.56.67.125,telnet,P,0.1568978414208872,0,7,0,normal
tcp,934,376,558,192.168.203.213,192.168.188.43,pop3,U,0.1003447616231534,0,20,0,normal
tcp,819,371,448,192.168.212.229,125.194.136.107,mysql,F,0.09403513235289294,0,34,0,normal
tcp,934,356,578,192.168.229.115,76.205.222.82,smtp,S,0.061049894123821384,0,26,0,normal
tcp,57,48,9,179.248.143.35,192.168.11.10,ssh,S,0.15433317035466337,0,15,1,probe
tcp,1185,519,666,193.74.63.176,192.168.214.74,mysql,A,0.1623722091467147,0,57,1,u2r
tcp,855,326,529,62.84.163.204,192.168.110.151,mysql,A,0.08937069056001075,0,50,1,u2r
tcp,44,29,15,192.168.248.51,192.168.85.251,http,S,0.1662425447538018,0,19,1,probe
tcp,233,176,57,192.168.250.4,192.168.134.83,imap,PA,0.06053917301751403,0,47,0,normal
tcp,620,183,437,25.94.165.126,199.240.45.138,https,F,0.0765598593899924,0,84,0,normal
tcp,201,84,117,192.168.227.98,192.168.150.250,smtp,FA,0.055062168597256655,0,71,0,normal
tcp,683,350,333,192.168.21.10,192.168.71.229,imap,SA,0.3047609835459348,0,78,0,normal
tcp,766,277,489,192.168.112.18,192.168.147.39,imap,P,0.013656057609633147,0,66,0,normal
tcp,995,612,383,192.168.46.52,151.87.210.251,https,U,0.02736108897758183,0,24,0,normal
tcp,930,439,491,192.168.142.161,71.44.65.243,imap,U,0.009896247545412296,0,76,0,normal
tcp,1219,621,598,192.168.57.158,192.168.94.227,mysql,R,0.026760607304181,0,58,0,normal
tcp,760,382,378,137.236.61.104,192.168.252.68,mysql,PA,0.09957457863827507,0,17,0,normal
tcp,906,198,708,145.10.42.84,192.168.174.165,telnet,P,0.0020156826083631194,0,1,0,normal
tcp,845,339,506,192.168.247.18,192.168.225.177,http,P,0.10125709725666113,0,27,0,normal
tcp,500,260,240,181.254.221.83,192.168.217.45,telnet,A,0.23045441380455342,0,61,1,u2r
tcp,1365,605,760,192.168.25.235,34.211.180.254,ftp,SA,0.02801062789927186,0,42,0,normal
tcp,1003,500,503,192.168.29.117,123.223.141.159,mysql,PA,0.02182678205402011,0,82,0,normal
tcp,1110,286,824,192.168.33.106,184.100.229.88,smtp,A,0.0011345817536071146,0,59,0,normal
udp,421,319,102,126.19.150.35,192.168.231.225,dns,,0.3848565165301166,0,65,1,dos
tcp,363,265,98,192.168.99.127,170.100.58.201,imap,PA,0.027125099326093773,0,34,0,normal
tcp,66,60,6,192.168.78.32,111.59.92.161,telnet,S,0.26081822803266613,0,44,1,probe
tcp,263,198,65,192.168.152.240,192.168.191.230,ftp,R,0.392407256782112,0,33,1,dos
udp,1055,467,588,130.165.207.162,192.168.204.178,dhcp,,0.001450543970476428,0,88,0,normal
tcp,365,231,134,79.168.34.60,192.168.148.25,ftp,PA,0.1248091680145225,1,7,1,r2l
tcp,513,254,259,28.178.74.158,192.168.184.207,mysql,A,0.09435472126826638,0,73,0,normal
tcp,719,363,356,192.168.226.43,192.168.84.253,ftp,PA,0.020010733138627668,0,77,0,normal
tcp,800,513,287,192.168.94.133,25.168.24.196,http,R,0.0804811639887771,0,85,0,normal
tcp,670,467,203,192.168.173.99,192.168.25.133,pop3,R,0.10640614140991167,0,2,0,normal
tcp,915,586,329,31.114.15.171,172.93.118.53,telnet,A,0.09802176649026681,0,95,0,normal
tcp,717,306,411,192.168.139.64,192.168.231.58,https,SA,0.12514429248742284,0,58,0,normal
udp,716,507,209,192.168.205.195,192.168.53.151,dns,,0.06590296482026282,0,28,0,normal
tcp,1083,740,343,192.168.179.59,179.247.9.98,mysql,PA,0.0398384267561911,0,72,0,normal
tcp,924,661,263,136.55.206.3,192.168.121.195,pop3,P,0.03389820841547501,0,19,0,normal
tcp,1174,727,447,146.37.236.62,192.168.52.145,mysql,A,0.12134035806722467,0,25,1,u2r
tcp,997,310,687,192.168.157.1,192.168.29.4,telnet,PA,0.44641669307960624,0,7,1,u2r
tcp,510,245,265,222.143.27.159,192.168.65.43,ftp,PA,0.026207067436361278,0,52,0,normal
tcp,186,137,49,11.251.139.202,192.168.251.208,https,S,0.38388315634092823,0,31,1,dos
tcp,638,355,283,192.168.103.57,219.112.72.46,imap,R,0.39096840665882737,0,14,1,dos
tcp,931,251,680,28.242.117.72,192.168.186.184,http,PA,0.23010622561514582,0,96,1,u2r
tcp,952,719,233,53.166.24.112,210.124.69.15,pop3,A,0.023657401166029022,0,64,0,normal
tcp,200,106,94,36.203.136.128,192.168.207.71,smtp,PA,0.08980016876218079,0,20,1,r2l
tcp,225,127,98,149.39.244.50,143.33.45.240,https,R,0.08070304400682878,0,82,0,normal
icmp,52,13,39,192.168.144.10,192.168.252.150,echo-request,,0.12725037696500846,1,51,1,probe
tcp,635,325,310,197.43.229.120,78.52.236.95,ftp,PA,0.07953627236541669,0,31,0,normal
tcp,262,182,80,196.188.207.164,1.33.252.43,mysql,SA,0.07948121649612178,0,41,0,normal
tcp,614,326,288,192.168.237.96,85.125.128.211,https,SA,0.03913020782045494,0,74,0,normal
tcp,564,273,291,192.168.183.1,192.168.166.22,mysql,A,0.03088117756493778,0,15,0,normal
tcp,739,263,476,192.168.27.22,148.26.50.54,telnet,U,0.045155105355070085,0,48,0,normal
tcp,489,257,232,27.25.174.153,192.168.173.123,telnet,SA,0.04523676880101222,0,11,0,normal
tcp,478,280,198,140.63.232.254,21.139.148.122,ssh,S,0.2035805477176108,0,32,1,dos
tcp,69,58,11,19.9.163.28,53.233.135.164,https,S,0.11182960103822671,0,60,1,probe
tcp,272,158,114,192.168.57.10,192.168.48.2,smtp,PA,0.059933643168409184,0,98,0,normal
tcp,683,388,295,192.168.131.226,131.136.82.225,mysql,F,0.004058120265287711,0,78,0,normal
tcp,711,378,333,192.168.122.118,107.202.113.240,mysql,FA,0.00950673274544428,0,73,0,normal
icmp,68,62,6,62.59.166.7,192.168.219.17,destination-unreachable,,0.6067875929298285,0,74,1,probe
tcp,1190,747,443,192.168.32.36,47.228.147.184,ftp,P,0.09868393027671218,0,19,0,normal
tcp,1500,792,708,192.168.79.146,139.245.129.58,http,FA,0.05865349897195285,0,61,0,normal
tcp,764,566,198,181.176.221.6,192.168.124.4,https,SA,0.002231198950993504,0,19,0,normal
tcp,200,101,99,116.160.47.101,192.168.96.183,pop3,PA,0.35113612493371976,0,74,1,r2l
tcp,813,721,92,76.76.95.221,192.168.212.227,smtp,S,0.47694557687708233,0,34,1,dos
tcp,876,333,543,192.168.146.229,110.144.240.4,ftp,FA,0.024175993161163343,0,90,0,normal
tcp,60,54,6,192.168.11.88,192.168.29.69,pop3,S,0.19194236058341674,0,59,1,dos
tcp,938,352,586,94.76.8.110,192.168.173.251,ftp,A,0.18401226421535868,0,14,1,u2r
tcp,935,441,494,192.168.140.12,175.49.146.137,smtp,FA,0.09694192369950996,0,27,0,normal
tcp,1170,704,466,166.66.56.212,192.168.110.143,https,PA,0.04782235957770201,0,27,0,normal
udp,223,186,37,192.168.137.169,108.125.73.52,sip,,0.6133024731469525,0,33,1,dos
tcp,768,278,490,192.168.74.178,173.137.194.244,ssh,U,0.0004587248245028111,0,21,0,normal
tcp,313,161,152,96.178.66.181,61.78.190.103,smtp,SA,0.10008048594018021,0,1,0,normal
tcp,75,58,17,219.3.190.178,192.168.203.100,mysql,S,0.5400997843632053,0,10,1,dos
tcp,700,147,553,207.198.26.145,192.168.38.8,imap,PA,0.27169614655907615,0,11,1,r2l
tcp,909,623,286,192.168.127.16,73.107.230.68,telnet,FA,0.03967973082955937,0,23,0,normal
icmp,62,52,10,192.168.203.173,192.168.147.178,time-exceeded,,0.11672482138689119,0,94,1,probe
tcp,1168,383,785,52.232.118.79,192.168.159.161,http,R,0.08118874641401089,0,31,0,normal
icmp,40,33,7,192.168.224.91,186.0.69.206,destination-unreachable,,0.08516444520863152,0,56,1,probe
tcp,308,234,74,120.71.25.176,192.168.128.169,pop3,S,0.42484333514607303,0,39,1,dos
udp,47,28,19,191.108.20.145,192.168.205.76,dhcp,,0.19981893658504554,1,80,1,probe
tcp,1114,433,681,62.183.210.125,141.208.248.25,imap,SA,0.0012099566204950658,0,90,0,normal
tcp,777,325,452,192.168.251.74,192.168.23.133,smtp,S,0.14923978460419107,0,44,0,normal
tcp,787,280,507,192.168.194.223,192.168.126.61,pop3,F,0.010419487130988832,0,50,0,normal
udp,641,416,225,142.3.43.195,62.23.79.211,tftp,,0.032727383860576775,0,97,0,normal
tcp,947,496,451,56.218.161.13,192.168.26.17,ssh,P,0.06603747059445526,0,74,0,normal
tcp,699,361,338,96.140.15.22,191.250.33.205,https,R,0.013177879386029871,0,58,0,normal
tcp,1061,408,653,34.49.99.227,192.168.210.77,smtp,A,0.471157776385063,0,18,1,u2r
tcp,63,44,19,192.168.143.24,192.168.71.82,ssh,S,0.08849438806585036,0,37,1,probe
tcp,883,496,387,192.168.230.172,192.168.7.149,ftp,PA,0.06906402745192002,0,35,0,normal
tcp,500,224,276,78.98.94.50,192.168.49.132,ftp,A,0.14967852531593695,0,80,1,u2r
tcp,820,432,388,192.168.168.202,16.76.62.215,https,FA,0.07704233658503182,0,43,0,normal
tcp,934,194,740,192.168.123.162,93.24.137.1,ssh,F,0.022610333592926437,0,44,0,normal
tcp,987,526,461,192.168.127.204,192.150.74.189,ftp,F,0.01182241818801611,0,18,0,normal
tcp,1017,546,471,192.168.137.18,221.147.125.68,https,SA,0.001060130489856419,0,70,0,normal
tcp,841,319,522,192.168.102.191,97.19.83.191,http,FA,0.003365447713252514,0,20,0,normal
tcp,71,35,36,192.168.178.209,6.114.126.218,mysql,U,0.013339135009284185,0,82,0,normal
tcp,1101,594,507,192.168.19.239,56.143.163.116,imap,A,0.009654338245479469,0,94,0,normal
tcp,65,57,8,192.168.77.125,192.168.14.70,https,S,0.12364445084767614,0,72,1,probe
tcp,285,224,61,192.168.200.15,192.168.23.237,imap,R,0.4897543123379468,0,33,1,dos
udp,1065,770,295,72.69.91.65,202.119.7.139,tftp,,0.020821218119341456,0,22,0,normal
tcp,288,258,30,168.50.29.73,112.118.102.100,https,S,0.4675832510182748,0,73,1,dos
tcp,48,35,13,217.167.136.73,192.168.127.21,smtp,S,0.0389080147583776,0,83,1,probe
tcp,857,304,553,192.168.49.94,132.203.56.4,http,R,0.2089068416082395,0,96,0,normal
tcp,654,470,184,53.58.63.168,192.168.220.188,ssh,S,0.44613980180761104,0,32,1,dos
icmp,54,46,8,192.168.5.254,192.168.224.90,destination-unreachable,,0.137514065073416,1,66,1,probe
tcp,524,323,201,192.168.143.105,9.100.222.82,imap,FA,0.009555091169180923,0,11,0,normal
tcp,118,97,21,169.142.38.226,98.130.27.215,ssh,FA,0.02182441386929499,0,31,0,normal
tcp,659,356,303,192.168.24.170,156.222.161.206,smtp,F,0.18682150058077138,0,46,0,normal
tcp,485,308,177,145.37.246.72,192.168.30.71,ssh,P,0.008543338102384843,0,33,0,normal
tcp,1212,407,805,22.201.71.60,192.168.20.248,pop3,PA,0.22139725558701134,0,27,1,u2r
tcp,59,55,4,192.168.96.200,192.168.150.219,pop3,S,0.1781472102846879,0,6,1,probe
tcp,673,179,494,192.168.208.127,192.168.191.71,imap,P,0.003123856421340031,0,37,0,normal
tcp,59,53,6,76.229.144.31,192.168.19.17,smtp,S,0.36257918988706506,0,74,1,probe
udp,124,105,19,192.168.230.28,192.168.30.113,dhcp,,0.4028863807757451,0,9,1,dos
tcp,1154,805,349,192.168.92.7,92.125.214.32,pop3,S,0.0948229508050971,0,82,0,normal
tcp,992,339,653,192.168.71.95,173.32.153.231,mysql,U,0.004815611517159079,0,7,0,normal
tcp,1146,351,795,192.168.89.88,174.122.168.192,ftp,F,0.0744158492119208,0,64,0,normal
tcp,370,258,112,192.168.71.39,83.102.22.86,telnet,R,0.08554445175846141,0,13,0,normal
tcp,190,188,2,17.77.72.231,195.34.202.87,imap,S,0.5738637664026217,1,29,1,dos
tcp,376,285,91,35.148.209.97,192.168.141.139,ssh,U,0.12433976869538038,0,12,0,normal
tcp,1065,549,516,192.168.193.44,159.27.193.148,http,FA,0.004502712495174292,0,21,0,normal
tcp,632,152,480,192.168.90.44,148.179.243.1,pop3,U,0.019398522006307397,0,75,0,normal
tcp,200,129,71,77.151.165.82,192.168.161.46,smtp,PA,0.1885914254934063,1,77,1,r2l
tcp,1052,531,521,108.145.84.63,10.62.61.65,telnet,F,0.17473319379347563,0,71,0,normal
tcp,1028,474,554,64.48.157.158,192.168.51.118,ftp,F,0.0526546082450666,0,80,0,normal
tcp,695,369,326,192.168.193.126,192.168.5.25,http,S,0.05368080330817052,0,10,0,normal
udp,170,146,24,192.168.196.196,192.168.36.152,sip,,0.8089229604838795,0,82,1,dos
tcp,646,352,294,121.17.240.27,199.101.28.172,imap,U,0.09182032078765505,0,33,0,normal
tcp,807,429,378,180.99.192.96,192.168.217.102,http,SA,0.1036861991156305,0,18,0,normal
tcp,728,372,356,192.168.9.139,156.46.65.19,smtp,P,0.013383585788448366,0,40,0,normal
tcp,231,143,88,141.130.122.73,116.152.97.251,ftp,F,0.06476980691939711,0,16,0,normal
tcp,533,87,446,192.168.187.168,163.185.162.229,http,P,0.051089069503396055,0,70,0,normal
tcp,290,72,218,192.168.140.103,169.188.202.106,ftp,PA,0.002383549882000707,0,94,0,normal
tcp,707,385,322,192.168.25.165,192.168.211.100,smtp,S,0.006464123755257292,0,51,0,normal
tcp,641,300,341,192.168.233.92,192.168.160.205,pop3,FA,0.02696722518090611,0,8,0,normal
tcp,929,618,311,192.168.116.234,192.168.235.197,smtp,PA,0.006542703317156179,0,68,0,normal
tcp,60,21,39,192.168.157.156,192.168.112.110,ftp,R,0.1464416684517933,0,92,0,normal
tcp,223,127,96,113.54.151.210,192.168.20.29,ssh,PA,0.21902899427476538,0,13,1,r2l
tcp,408,272,136,192.168.84.124,9.218.203.166,mysql,SA,0.0158472135672555,0,77,0,normal
tcp,1034,361,673,192.168.184.49,192.168.186.201,http,P,0.002747932338903265,0,68,0,normal
tcp,899,509,390,192.168.17.243,192.168.73.110,imap,P,0.14460755213289037,0,64,0,normal
tcp,51,39,12,153.18.119.30,192.168.208.145,ftp,S,0.19760353929349037,0,91,1,probe
tcp,432,194,238,192.168.115.133,192.168.157.209,imap,R,0.012174339945562775,0,35,0,normal
tcp,541,169,372,83.196.205.102,203.142.162.208,ssh,FA,0.0387148065634253,0,7,0,normal
tcp,70,53,17,192.168.148.62,192.168.201.80,https,S,0.23961447177425907,0,10,1,probe
udp,79,53,26,192.168.74.16,114.227.94.187,sip,,0.618183713045735,0,80,1,dos
tcp,814,654,160,192.168.157.13,192.168.90.225,ssh,FA,0.05545967241750306,0,81,0,normal
tcp,417,259,158,192.168.199.142,192.168.80.158,pop3,PA,0.07747968854887063,0,16,0,normal
tcp,674,394,280,32.116.245.164,192.168.126.91,imap,S,0.0009439965299645223,0,89,0,normal
tcp,550,186,364,82.70.92.4,192.168.208.217,imap,S,0.05831797135947477,0,13,0,normal
tcp,731,349,382,178.186.105.37,112.239.130.149,ftp,A,0.012937075469839186,0,80,0,normal
udp,879,475,404,192.168.140.236,161.207.228.223,tftp,,0.07357954875426208,0,66,0,normal
tcp,58,46,12,131.91.145.87,89.195.77.177,telnet,S,0.08852474229276414,0,17,1,probe
tcp,742,608,134,192.168.12.211,192.168.2.251,telnet,S,0.28734445648193296,0,14,1,dos
tcp,1105,569,536,192.168.109.120,12.151.48.132,http,R,0.006279370061915572,0,36,0,normal
tcp,575,292,283,192.168.247.110,50.180.102.79,imap,R,0.002508172386561535,0,25,0,normal
tcp,941,601,340,192.168.246.77,51.4.80.117,ftp,F,0.11071247244075558,0,21,0,normal
tcp,890,425,465,192.168.208.40,192.168.196.178,telnet,P,0.09286253908876543,0,16,0,normal
tcp,92,25,67,10.244.103.84,222.215.249.191,mysql,U,0.03553092287974139,0,7,0,normal
tcp,900,337,563,192.168.84.57,188.27.159.234,mysql,A,0.025151587280812095,0,52,0,normal
tcp,52,48,4,15.133.74.28,192.168.15.242,http,S,0.21128231446423584,0,34,1,probe
tcp,609,288,321,94.83.182.85,192.168.133.249,imap,SA,0.06033014882739823,0,26,0,normal
tcp,1563,1210,353,88.112.19.180,192.168.75.226,ssh,PA,0.22876997113759417,0,37,1,u2r
tcp,494,74,420,192.168.75.197,39.186.66.102,ftp,A,0.1646198203266517,0,81,0,normal
tcp,72,59,13,192.168.123.23,192.168.156.245,pop3,S,0.18735638560920517,0,26,1,probe
tcp,1054,568,486,146.115.228.70,192.168.233.104,mysql,SA,0.047094061734122554,0,92,0,normal
tcp,488,323,165,192.168.14.167,192.168.13.82,ftp,PA,0.029108566594288964,0,43,0,normal
tcp,58,51,7,21.10.147.62,192.168.165.102,ssh,R,0.15592624995681462,1,6,1,probe
tcp,56,48,8,192.168.83.13,192.168.43.174,telnet,S,0.07515809266312996,0,72,1,probe
tcp,1644,964,680,115.123.194.136,192.168.113.44,pop3,PA,0.27811357677802373,0,70,1,u2r
tcp,676,305,371,192.168.115.149,192.168.41.219,mysql,F,0.011596432833385234,0,98,0,normal
udp,174,142,32,192.168.107.60,192.168.43.28,sip,,0.6567626163119101,0,22,1,dos
icmp,46,41,5,192.168.109.165,192.168.86.238,echo-reply,,0.24621051481954156,1,28,1,probe
tcp,257,82,175,192.168.143.241,192.168.248.227,smtp,U,0.07943072322099567,0,52,0,normal
tcp,811,421,390,192.168.75.196,192.168.147.13,https,PA,0.06020035947070146,0,57,0,normal
tcp,973,672,301,192.168.127.111,108.26.23.153,ssh,S,0.1156520047040811,0,71,0,normal
tcp,899,503,396,192.168.210.148,192.168.235.148,imap,FA,0.011241655876461504,0,70,0,normal
tcp,875,357,518,192.168.160.119,192.168.201.180,https,A,0.016351563238447126,0,89,0,normal
tcp,119,74,45,57.228.250.180,192.168.56.52,https,U,0.07225484677032692,0,89,0,normal
tcp,534,270,264,192.168.143.13,97.74.8.131,ssh,R,0.05365255244127336,0,92,0,normal
tcp,694,344,350,192.168.65.88,35.235.68.14,imap,FA,0.043297165245836405,0,98,0,normal
tcp,747,471,276,192.168.184.38,192.168.100.144,mysql,S,0.009169208586357523,0,61,0,normal
