Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Label
443,292.69917766931775,30,11,4953,1293,3334.0471990788697,43.65000090495723,0,0,0,2,0,1.7887180865022634,747.8125138232383,BENIGN
67,121.03608562401725,10,9,6707,2583,2454.8510058442175,47.41998642446222,2,1,0,11,0,0.7527037539433612,798.0049857424758,BENIGN
22,1337.8159118735057,655,112,55521,1528,4796.8996665400355,79.65450668287414,24,2,8,17,0,8.37710163212417,1483.2789410372052,DDoS
80,374.147102042267,396,197,91207,5863,10515.552018876948,105.27613290317643,41,2,29,48,0,4.171474165632646,484.2639814469751,SSH-Patator
80,60.779922269347544,39,26,4351,1867,1614.659188431144,7.8872311108514435,2,1,6,14,0,1.7503048657320783,702.4732943151696,BENIGN
3389,373.23421595357513,250,96,1724,7617,1282.7881708704117,20.551650490226162,29,2,17,8,0,5.749162473728966,1230.770379078649,Web Attack
53,50.3172629655821,22,23,4270,1448,111.40872471981129,10.158189765204641,3,1,3,15,0,1.3207028486379295,571.4066112295222,BENIGN
80,189.4495592144667,24,9,9681,2933,731.1501613341046,18.049373320228398,4,0,5,4,0,1.1716572425158847,767.6873113449375,BENIGN
80,345.97780176511617,36,14,9646,683,379.238833616902,13.439314161171954,4,0,8,14,0,1.0024971998817485,617.6623080547838,BENIGN
21,66.54059185939994,992,117,5016,5176,3213.615461060137,73.88942862429215,269,5,16,246,2,1.9836447102790564,1046.855730632018,DoS GoldenEye
53,531.8149627391934,22,16,620,4123,268.23998103326727,27.122501967166542,0,1,8,6,0,1.9917527399685682,788.9246626463975,BENIGN
443,91.30429307366823,45,23,2104,433,386.13430445139073,8.989554515033277,4,0,9,8,0,0.6395385186027354,233.5108854236459,BENIGN
80,27.131295287210765,2,10,8671,2236,1170.8462686480643,18.90673266065856,0,0,3,14,0,1.2112805855714273,728.6562768943119,BENIGN
80,3074.2879329395887,301,99,39296,9062,5950.395110410338,197.03198969758975,606,10,1,130,0,6.540267889495961,619.2334009802629,PortScan
80,201.25598085976088,7,26,9346,1323,1112.3915782152762,12.826226113885896,4,1,1,19,0,0.970630553469084,731.0404958597267,BENIGN
22,59.44863377534959,790,121,80741,8492,76.49034228493778,11.321599844295706,294,4,10,146,2,7.771095470936486,1295.7820477249186,DoS Slowloris
80,210.0161242102297,20,8,8753,1624,2019.6230572513257,14.204543574529676,2,0,4,16,0,0.8302339058087499,519.2260551386548,BENIGN
80,87.22416986896789,14,14,1931,4478,1996.2108797567762,5.941938641304847,0,0,5,1,0,0.5442294405754031,412.6934951248145,BENIGN
123,701.5212580711722,14,10,6052,2116,30.55183799849443,10.56212042094537,0,1,7,10,0,0.9965945263482634,205.1625121294772,BENIGN
443,65.54718357139372,16,10,4121,3281,1416.171300846808,42.32583199311149,0,0,1,15,0,1.3983150031986582,777.8768524528158,BENIGN
67,579.6433155562992,21,7,6566,2017,127.42120006478105,12.354212343398437,0,1,1,17,0,1.7937802036351818,455.8711632290699,BENIGN
80,13.569525540810668,8,1,212,4924,192.1967972525173,14.829055675599454,0,0,2,11,0,0.6997750402172378,518.0797723661541,BENIGN
443,108.93623702429964,45,23,5620,1787,340.41671534379236,41.42505572135842,0,1,9,9,0,1.516278973700284,363.41187642341345,BENIGN
80,13.442998342312292,509,191,90179,6037,3290.828232092171,11.204553633369702,44,1,29,47,0,1.0618721992916622,752.909644861211,DDoS
53,119.60845253389547,22,1,2186,3689,706.0445242795715,4.328804850472859,0,1,3,10,0,1.6264941347937798,323.81790309347747,BENIGN
68,394.2163521820062,24,26,258,1118,242.8890374576922,7.737215463054097,0,0,0,19,0,1.2769766129464937,701.99609487117,BENIGN
123,518.718861731552,39,16,5249,697,415.50225137181167,46.65122336798014,2,0,5,19,0,1.3301105662820607,464.6067993000474,BENIGN
443,12.541799790928634,28,12,1331,4649,275.8247905655512,8.505726237531,2,0,7,8,0,1.4521874320163746,675.1637021034767,BENIGN
8080,102.74463629774907,13,20,27859,6363,4293.60064536214,268.68949187794055,12,2,14,4,0,5.999310823893783,723.0050747926422,Infiltration
80,752.7229769635412,16,11,6467,4316,932.9982657457825,106.0333842842567,2,0,3,13,0,1.0569929265718472,396.22819717889803,BENIGN
443,20.70763306776626,9,11,8559,1626,4088.3785451773083,1.1443212618052145,2,1,9,5,0,0.731235151120915,370.93149046906376,BENIGN
80,150.6812771412435,11,6,9937,240,49.2232034673978,24.27289939793006,3,0,5,11,0,1.5147794280242028,334.67810396989273,BENIGN
21,261.14960440288655,864,95,45311,7690,2160.2268573626466,55.75591645834736,47,4,8,48,0,8.213243553647244,923.2149899233121,Bot
80,201.1772088464642,20,8,219,1073,1605.7119215227845,6.631946995771733,1,1,7,8,0,1.21795765857921,236.82425465100792,BENIGN
80,193.34231553182647,33,29,7663,1743,650.9542386624853,3.22825082357733,3,0,3,6,0,1.4637814986888755,603.5254087945261,BENIGN
80,1244.2426453157989,719,11,16172,8404,830.0016074557195,7.596982599771068,131,1,7,494,3,6.673163402399029,238.52561545835323,DoS Hulk
21,1037.2765975665734,373,194,81230,9204,1025.3250240466111,86.4521590023846,25,4,22,27,0,6.825826602326262,1068.4144647614007,SSH-Patator
22,1114.8837473640901,758,189,7907,7465,8119.906230266708,131.04881553633487,25,3,2,39,0,5.372515202053569,294.57973740699185,Bot
22,212.99503833429782,586,164,46850,4038,588.9595928423682,114.05153577853888,39,0,6,48,0,5.275270853655307,480.12597745327537,FTP-Patator
53,246.2520679233692,37,27,6741,4014,803.7568439185352,0.7121788479763638,2,0,1,8,0,1.3970003723934794,622.7997536992815,BENIGN
22,88.50520388385202,766,183,98288,3756,993.0351956036004,70.24474232629181,35,4,12,6,0,4.07047877683413,941.415516913741,FTP-Patator
123,165.17634406831365,14,9,9341,798,453.6690018643721,20.458541207692495,2,1,2,7,0,0.526859736030294,537.7178033290502,BENIGN
8080,190.00915232324402,286,63,25642,2433,6747.04618383754,28.01583975933381,44,1,12,29,0,5.938575215330311,1372.7324434604286,SSH-Patator
443,190.5183111815767,33,6,6239,3125,546.6222785237269,33.32676139535416,1,0,8,0,0,1.2848707092121607,310.9429188974884,BENIGN
123,145.4211980289268,21,21,5665,376,371.76373766426417,32.210549742843185,0,0,5,18,0,1.482626094005348,433.93615269159307,BENIGN
23,251.69850975506597,428,85,27053,5298,2164.9668209348974,36.92939308786285,401,0,41,447,3,6.806000570935113,1182.25637605255,DoS Slowloris
80,95.37623726970898,27,25,3126,683,599.1217288280974,24.378861226308622,1,1,4,17,0,1.2133962963818563,230.7793947687195,BENIGN
80,284.61401404672137,14,22,3050,2121,4646.957007934969,77.58088768772166,3,1,2,0,0,1.7397383223104708,638.3195589559023,BENIGN
443,65.65184395819924,17,9,3730,401,104.8167659467032,12.620028894342202,4,0,8,19,0,0.5914596723259442,504.6595502393347,BENIGN
22,305.69723022323905,946,164,95731,3691,2342.877172664113,37.227217281371,42,2,22,47,0,4.269201950180235,328.9803325596534,Bot
80,204.4664478645332,19,3,8678,4153,310.89384880527155,7.565172048525448,4,1,1,11,0,0.6480438067174075,480.4073597688259,BENIGN
123,59.57933702647351,25,15,7423,2259,2261.505014076818,78.0571205304727,1,0,8,2,0,1.047176350751615,748.562881986675,BENIGN
80,70.28698465144325,24,20,5209,1375,776.1354398982503,19.892800595915144,4,0,6,13,0,0.9755077485349941,283.4691927586716,BENIGN
80,498.0506839188089,41,14,1209,4680,1841.854522101302,19.991563790260965,0,0,8,2,0,1.4475233232962843,250.34213873522557,BENIGN
443,191.95398248733804,26,26,5216,512,273.6376131345893,4.059223597871064,0,1,6,5,0,1.145029380239265,372.58167931329865,BENIGN
23,53.28471210845068,61,24,36247,8582,4200.196648499015,166.35036183932493,498,159,4,87,0,2.037018427943796,557.5377651969079,PortScan
80,490.8840398097021,21,14,274,955,320.53904120080716,14.845250415559423,2,0,6,15,0,0.9230915264411838,415.84482054074476,BENIGN
80,71.29004276620138,17,21,3630,2088,1216.4081164354736,88.59347693872613,0,1,0,19,0,0.5999899432994569,461.2588133650551,BENIGN
53,171.03825366898948,48,8,7032,466,191.37263729014,7.344790205054839,1,1,0,15,0,1.1617971640569869,362.37951784103825,BENIGN
80,155.31823876438148,791,152,70822,2074,8587.277022705994,117.98696884035233,33,2,18,7,0,0.693366264307408,1464.8936139769835,DDoS
80,5.044208183901561,40,3,4693,2976,2162.5841375695995,15.29619112983702,2,0,3,5,0,0.5188850800031952,512.7294233682762,BENIGN
67,60.1349988218521,41,17,4022,3765,260.67065160890127,14.200060729724695,4,0,7,10,0,0.5685153982248872,596.6507643883192,BENIGN
21,909.6599388436788,348,61,75377,9177,157.95616175956349,97.80239686535013,8,3,11,38,0,4.51379582858239,456.81999737112733,Bot
22,365.06394566866277,830,148,17138,8959,26.15239676646978,60.05863780441847,432,9,11,207,2,7.457543705259312,392.1414097299372,DoS Slowloris
67,129.98468396072965,21,21,5265,1126,27.336539792621934,12.434186302852087,1,1,5,4,0,1.9042877904667928,441.0085344935906,BENIGN
80,574.1968671417625,48,21,8296,4229,16.436520519108615,29.89230483851221,0,0,3,6,0,1.7855234705439023,465.6893439698028,BENIGN
21,851.0838103202142,553,194,86862,2022,8.2637255461223,9.879516575798245,31,3,13,17,0,3.670107444309049,320.1501418681749,Infiltration
80,228.46304295873625,5,11,9061,640,3182.0921774813496,51.4560534162268,3,1,9,6,0,1.9150092237049154,772.0361311996603,BENIGN
80,5.295118838381076,20,13,4871,3959,196.0673241207766,21.559113442344866,1,0,9,13,0,1.2978121388148618,336.8689411464404,BENIGN
80,109.8218996025782,24,3,928,1466,2269.6665472164045,0.46205438644359553,3,1,4,17,0,0.6731555423242768,618.8034895383263,BENIGN
68,141.76119428098747,30,20,5601,2912,1902.5866688796464,51.984751829899025,0,0,9,11,0,1.4706310181641828,580.4134080911388,BENIGN
53,25.653235210767466,39,18,4395,1262,4569.592273189647,6.8327004769119455,4,0,8,11,0,1.2620858586863795,525.5658666936135,BENIGN
80,70.08705277560776,32,23,8017,896,141.99435775498978,17.264646495372972,4,0,5,19,0,0.8923558574768984,202.27154774691564,BENIGN
68,250.9002779704155,24,28,8222,605,286.59410362556906,8.117106659988298,0,1,1,4,0,0.6700963729248899,726.1430420412674,BENIGN
443,345.38471967319214,25,18,6224,4777,539.6248051741363,21.493606913805124,3,1,4,19,0,1.7201530867506916,304.8955237131275,BENIGN
443,422.9934123355507,672,122,86993,6498,1562.1861178742774,212.6148854869342,5,2,10,42,0,1.8983425442635002,451.3782805673135,Infiltration
80,265.9458650136956,37,27,9681,4985,786.0509095610599,4.56663222989894,2,1,4,5,0,1.666750682673083,502.5937015479855,BENIGN
53,309.1662331523152,35,10,3726,804,2890.7626380732727,5.860023061314058,3,1,0,11,0,1.3852460627959353,474.38367554289675,BENIGN
123,162.6920136162658,3,26,8111,3887,240.825871550021,5.458975229739252,4,1,0,18,0,1.2404490050542338,750.0694441950168,BENIGN
53,555.1532169515065,10,19,1011,2883,37.84359748810283,33.17576819605035,3,1,3,2,0,1.5799492778342814,622.2612438601434,BENIGN
80,232.9327288584769,46,1,7147,2965,2511.234573250475,12.616163051134428,4,0,5,6,0,1.3482021938706263,289.64693790420233,BENIGN
443,460.4581640606139,12,1,8489,2880,1838.6605282125224,25.60533271500569,4,1,7,1,0,0.7910395886980074,343.645118111075,BENIGN
3389,946.3135293408936,579,121,92986,9413,5632.553762602367,87.63069241922004,230,7,30,210,1,8.505996391800235,301.19973550917564,DoS Hulk
80,80.8058693250985,37,29,2788,1375,671.648911791485,5.0373004724356445,2,0,9,5,0,0.9490129894233634,659.8403739779922,BENIGN
80,30.981998021239864,43,15,1947,3079,234.67468204279578,21.43637242044127,1,1,6,10,0,0.7451474258882402,654.8065194875112,BENIGN
22,353.58028208250073,465,157,71775,9896,12306.231169111903,51.62909929405537,337,6,49,225,2,0.637986460832166,306.3021354585721,DoS Hulk
443,465.8708238984235,32,17,5232,2981,2057.8297902406466,2.367007972369636,1,1,6,10,0,1.6194579620278744,359.05772099839504,BENIGN
53,112.90483083252177,9,6,4504,2863,133.28548087481983,1.1798737518040046,4,1,0,18,0,1.8470161594558845,783.8467668463175,BENIGN
443,32.36361147951128,49,18,717,4731,1906.156851301235,19.979594353380268,3,1,1,0,0,1.353276912024238,591.8721876535644,BENIGN
80,75.08395093592148,44,5,3850,1577,1070.560816857866,9.672967266436089,1,1,7,12,0,1.280929494276033,488.12509441339984,BENIGN
80,291.6702211630719,32,8,9057,2347,1060.8125729921162,11.777903603720448,1,0,1,4,0,1.0882204810705802,239.67028738563798,BENIGN
53,183.21221369130726,39,5,504,2658,1010.236199125441,12.433448616456928,4,0,0,9,0,1.96921898954536,611.1254383929304,BENIGN
23,1234.7962801200758,628,111,21603,3968,6934.332109369946,21.46198132974338,7,0,17,46,0,9.591588462783129,1081.3787141194318,FTP-Patator
80,468.6956072702213,3,3,2237,1291,522.3030741785717,10.6033571323204,4,1,2,13,0,1.0172384424761436,310.3518890415153,BENIGN
67,72.61345619372085,12,2,1256,1525,101.38992177277086,18.219078020110768,2,0,1,16,0,0.5960869203902426,340.2137548877063,BENIGN
443,107.13616213320805,23,6,5089,202,250.85691952566597,27.13804994390744,0,0,9,11,0,1.4509893740731805,736.408710763445,BENIGN
22,837.8782644014523,942,161,35568,509,13421.484633722372,4.279865699717733,107,6,42,482,1,3.6295188814081056,899.1121698358329,DoS Hulk
443,372.5512862536468,30,13,2160,3389,862.3620029736632,9.716249104848782,1,1,6,4,0,0.6268950991406812,756.46892734071,BENIGN
80,90.67371638062548,4,5,4601,1381,1458.777041566017,16.091680711650667,4,0,4,2,0,0.5752560143868308,384.5563266622032,BENIGN
443,258.39600591296653,10,10,163,3699,4068.5699349820616,19.692411857091315,2,1,7,10,0,1.3964713560284396,305.6540241900203,BENIGN
443,28.44746753437918,1,6,6307,3390,1663.6850761875346,4.799615084239386,0,1,5,4,0,0.7580838087387538,593.8206508819692,BENIGN
443,183.68792948045203,29,26,694,3150,794.4780385246802,11.215330039257418,4,0,4,1,0,0.7209328163454589,467.25140350228133,BENIGN
80,315.3749728551295,17,19,5823,3949,2198.474023722207,10.072144769484254,3,1,0,8,0,1.648105476842394,381.65804572421314,BENIGN
443,61.792662834860955,29,25,4868,1419,8.647375529371763,80.00084302053668,4,1,3,14,0,1.0475535802987346,244.00621916083367,BENIGN
443,90.0676036276633,740,97,73762,8092,2844.72981501571,168.51314956426788,9,1,27,40,0,9.248811969861901,1267.3913227729477,SSH-Patator
443,509.834580532638,19,29,1704,3475,481.0464956226485,10.631893446468041,1,0,3,5,0,1.1632725322547324,417.8081852212365,BENIGN
443,18.3950737231456,7,14,7175,3790,1399.5132064684224,0.7550842613258785,3,0,1,11,0,1.1385073319216077,602.6972277018099,BENIGN
80,636.8915629532452,11,6,800,994,1292.3918715499958,6.857887807498151,4,1,4,9,0,1.1755314934596535,318.2563523631162,BENIGN
22,14.138441716906142,276,137,69484,659,59.40127796103339,66.64459306011598,12,1,2,8,0,8.073253387532183,947.9920029942249,Bot
80,883.5722207306123,128,30,96707,768,521.9529418990827,64.8233212582793,109,1,37,368,3,0.7838522438718875,1171.3280502898922,DoS GoldenEye
80,305.9794561525836,46,11,7077,3783,2227.767097049072,8.266286222901446,2,0,1,2,0,1.7706229031047638,323.65039765480225,BENIGN
80,284.39207571026105,451,58,51842,5669,7523.019834498017,43.16361833392259,49,4,23,2,0,2.2619495704310837,872.7281206397778,SSH-Patator
443,19.76103620719539,36,21,7649,4105,877.6986420416794,10.81001411948485,1,1,9,5,0,1.3259399669871865,753.9812208189417,BENIGN
53,1098.9077327446223,35,17,3628,4790,1490.0457883991598,0.2248600652712499,1,0,4,6,0,0.9684093946297136,600.1669825212322,BENIGN
443,124.10948667920343,8,28,3004,3135,1339.477055949891,3.338430203398224,0,1,7,15,0,1.1731072913834752,406.66892740468836,BENIGN
80,79.73511255720892,620,106,3169,2513,4866.125545763339,29.705577822811147,338,3,9,301,4,0.4367465396631415,553.7787515937966,DoS GoldenEye
8080,15.561587323423254,50,127,27031,5042,2042.6006150677058,127.30235709090807,370,8,0,151,4,3.1182878822230675,292.2452370995138,DoS Slowloris
80,219.07168610280294,45,3,7347,618,1647.8862519955844,1.967273985367198,0,1,3,9,0,1.5143187536593825,396.184974079672,BENIGN
80,256.2485906267161,17,23,2550,4075,389.72158500091194,4.082765061494521,2,1,7,18,0,1.1567003248727823,487.11161226725727,BENIGN
443,34.45161039387511,4,7,9695,1519,853.167519979308,15.067337636826675,1,1,7,9,0,0.6552244734188628,798.3954620900638,BENIGN
443,1.011015096850113,3,23,4096,869,301.25214906245594,6.8882953839043015,3,1,6,7,0,1.7650864225410592,439.14493278306367,BENIGN
443,76.31022995095672,44,1,802,2433,250.18514241071028,3.524180090758318,4,1,8,12,0,1.1594158331231417,227.40908837759716,BENIGN
123,241.63727334265747,8,2,1298,3082,163.28832739257464,1.873676527705292,1,1,6,18,0,1.1584180558125163,483.8368154899869,BENIGN
67,61.95632594481953,23,25,4374,3752,730.7401493933424,15.44009728411105,2,0,1,6,0,1.6799428831300551,769.4668571283609,BENIGN
53,318.65597042228825,43,21,5428,3578,400.5890272766725,67.7738502778765,4,1,6,17,0,0.9686929445737541,275.0368111261097,BENIGN
80,180.22540521118557,8,11,2863,4079,266.03803372568547,36.82097592773037,1,1,5,18,0,0.5919130074582513,737.0083620555266,BENIGN
80,2714.1283653733426,140,170,11344,6963,7127.681127289014,154.59580638610703,3,0,21,11,0,1.1033445757071563,1402.858652527031,DDoS
22,773.8667108165997,211,193,12280,4730,1789.0757496110132,18.274734903838556,37,4,25,22,0,1.3579295275987238,1289.2096213414575,Bot
443,71.30714073342921,7,22,8403,2540,478.8492213211148,15.841895223084085,2,0,6,1,0,1.9690966486952808,772.6525010073357,BENIGN
123,3.716775132656381,21,2,3827,316,567.0156690388279,18.498805811507943,1,1,1,2,0,0.5244046981139502,408.582462665069,BENIGN
443,868.0451450206848,910,116,73887,8303,1259.7540763839897,45.99145569512472,23,4,24,22,0,4.281626218431558,267.79789851795044,Bot
80,48.503193538508285,33,6,9969,2486,659.5880963946769,7.77298972587038,1,1,4,4,0,1.8207212305009373,284.9094465882526,BENIGN
443,4.262273240649918,19,17,9674,1311,284.86061288499985,0.33268051178701413,3,1,2,9,0,1.007736310340103,710.0689735439095,BENIGN
8080,304.1243927766684,69,167,83767,504,7206.510539016912,195.39735537198027,38,0,11,22,0,0.3966998881826761,1357.7761910667323,Web Attack
443,74.47332151636472,448,92,12869,8940,2314.2732309842404,8.624970447436068,10,4,10,3,0,4.5471541735202194,175.3879120615524,Bot
23,19.037964382920766,505,79,80490,7148,1341.8727541512803,4.211873339782855,7,1,28,25,0,6.662699267715666,570.3213251246184,SSH-Patator
443,131.69616292508982,38,21,3840,3740,749.5740409097749,9.427201798277855,0,1,2,18,0,0.6978377882304456,600.7318160408049,BENIGN
443,14.353900382212025,303,198,67553,8966,11896.5872701136,85.11522329624258,17,1,28,33,0,5.331532094172376,673.1363782342102,Web Attack
80,127.74959572974811,15,19,9937,821,411.0603113779098,0.5941754125310775,3,1,5,1,0,0.7828301668097057,259.25924562275964,BENIGN
80,38.07355900654211,8,24,1483,1916,758.6494510935728,21.202638223169245,4,1,7,12,0,1.066494090235264,207.3319857717174,BENIGN
443,33.79572122711325,816,193,30234,1154,833.4847634513953,4.331614555567185,76,0,23,423,1,6.454872437588538,637.3422503823645,DoS Slowloris
443,281.97339082052736,34,13,2151,2703,2287.675533558174,32.46345839596472,1,1,5,17,0,1.599486475128597,245.68238117734467,BENIGN
80,461.233989797471,496,141,40956,4266,4001.7162215374624,185.50160965242114,360,2,20,447,2,5.004168096323979,1039.3074168043358,DoS Hulk
8080,308.9957796572718,998,173,69318,1829,10717.475568995567,274.89082712175025,30,4,2,15,0,4.762271389419742,1334.0586852842262,FTP-Patator
443,173.3581052158437,36,8,8663,3074,418.3363472908465,1.9396060959151038,0,0,9,8,0,1.0831038668360595,638.0831164954395,BENIGN
80,1068.4806935857305,559,187,87540,7767,5661.970856851121,287.7081833611771,375,5,23,324,3,6.509913396793452,1084.9974118760929,DoS Hulk
123,80.8464233664765,27,2,3792,4883,245.66943364622583,36.05729274311691,0,1,2,3,0,1.3783343673751345,706.3996798302946,BENIGN
80,899.0113230627885,231,130,15461,1420,13223.720892490242,135.67478312880908,40,4,15,6,0,8.962075900338725,280.4596010643302,Bot
67,144.9003275820224,19,27,5433,3469,228.90975197761634,5.0343003853703205,0,1,2,5,0,0.5826323366344619,596.8934584513183,BENIGN
443,60.8395610821788,17,9,2276,3437,411.0627159028487,6.074828802190938,3,0,1,17,0,0.5914164020786092,428.0230589048982,BENIGN
443,32.87639472250659,21,16,9295,511,720.3093410316668,52.78565997012616,0,0,3,10,0,1.174309106353172,761.5109922050417,BENIGN
80,27.756666157029425,41,8,6814,4256,100.80322792783309,30.27382764015873,2,1,6,0,0,0.6897543596306233,583.0070973621439,BENIGN
80,86.32678024145608,23,21,8869,4505,179.26819811590454,16.56657718910123,2,1,3,3,0,0.6388488821137084,763.4002477247377,BENIGN
123,51.05418645726891,24,27,165,3089,1447.7745219030087,33.58537728114009,0,0,0,16,0,1.794153110344145,646.7020734525481,BENIGN
3389,1546.5917464055717,813,135,53065,8759,2793.854460592857,1.1050343929771465,46,4,2,18,0,0.9590112687557873,804.9666309114559,FTP-Patator
443,17.31381936302216,42,27,1988,3378,2022.0718720116736,41.63667265183371,2,0,1,4,0,1.3506598772862697,709.5037025963695,BENIGN
21,64.09853277002391,571,46,44088,5244,3603.4217343834857,23.525213864684666,61,7,37,164,2,9.47056265034632,290.3324942781228,DoS Hulk
8080,381.36078413364106,918,21,43024,1303,11160.408464309809,50.848433863515794,67,1,46,182,4,7.796099139520364,1165.280171590163,DoS GoldenEye
123,227.0668562407887,40,21,6067,1474,548.9198503556355,62.581228055707136,1,1,0,11,0,0.7432561557675823,669.204331179338,BENIGN
80,14.899891575663712,587,81,28844,8383,1325.7598218744988,75.77338856264969,499,5,26,169,1,9.046384227215858,578.0646340283083,DoS Slowloris
443,312.5694273746001,17,16,3098,3994,501.3044356277507,33.35365106717016,2,0,2,11,0,0.969826337737285,218.26671567302128,BENIGN
53,634.9999882770998,2,18,2526,2806,3.8339428856076228,1.984487851551103,3,1,1,17,0,1.3589550433698292,747.4614842666946,BENIGN
53,179.87060754358825,19,10,8864,1248,2691.2203756276513,2.687735360978489,0,1,7,13,0,1.5528605387493457,375.51817541410605,BENIGN
443,238.1357809869662,816,141,10619,1724,11864.106432101833,124.93457561476835,417,5,31,137,0,0.5032595209358055,917.254817143839,DoS Hulk
80,217.1325737817974,743,123,39513,1666,3083.7588712918164,142.05704624507774,17,2,26,7,0,1.2779213171716253,1456.294823576025,Bot
53,138.71938046547558,41,6,6712,3673,228.0803606406782,97.29623096178081,1,0,2,19,0,1.685962013827806,402.5765898102493,BENIGN
67,356.3145917955737,43,12,6604,2021,547.1035255372046,23.178151405612248,1,1,7,10,0,0.932732590879233,435.93959150056355,BENIGN
80,406.17034090655204,12,29,7263,4051,3124.939288191281,60.06419025141948,1,1,2,7,0,1.7011328904688516,589.0511459065141,BENIGN
80,468.6456535014345,417,57,4351,3914,3235.123656526254,66.41307912149679,40,1,24,20,0,8.226231350755029,303.9048626419021,DDoS
80,252.61154006235157,27,16,9659,2911,983.6298927429433,40.71978400740784,3,1,6,10,0,1.2602135892923987,335.5480785855452,BENIGN
22,1024.4608896472675,425,55,56495,6839,4898.215223971867,77.20506314383752,8,3,26,17,0,6.453728246399349,475.61611577266365,FTP-Patator
443,15.989183974735118,10,6,6484,301,480.68833195401845,7.486327764613759,1,1,8,5,0,1.1052750291885682,772.9087612122735,BENIGN
68,202.60159429650238,40,19,7373,2606,1247.2995343003322,40.59598663247776,0,1,2,12,0,0.9677657385739984,486.5947346015296,BENIGN
123,160.7848889894585,46,21,1807,1976,864.0120397747444,10.687291103328763,0,0,8,13,0,1.1645230502155672,389.9836995289919,BENIGN
53,341.9020853742258,14,6,9626,4355,257.77657756573956,7.959642158411365,4,0,8,5,0,0.9052691424887869,717.1784419123077,BENIGN
68,190.83282313995235,27,29,1858,1878,225.86012036721164,14.091036109897813,1,1,5,0,0,1.6323665103472245,612.7416858973356,BENIGN
8080,175.86015961710999,536,191,89735,2909,11164.535596744372,216.24162773459307,27,1,27,38,0,2.763659208816758,497.84582587420164,Web Attack
53,285.26231095349175,1,8,8888,194,23.649640526073505,17.767359597980587,4,1,5,4,0,1.5612816000677456,682.4150005036407,BENIGN
80,1149.2437557778505,338,58,89733,5731,400.07345055016225,1.4044118694923635,467,152,8,151,0,8.557682359276033,1177.4124682423283,PortScan
53,246.19690922614868,18,16,2448,3119,1699.3437948049277,77.17325367251829,2,1,3,15,0,1.6560837588832755,439.56863291798413,BENIGN
67,137.49150359698606,5,19,2704,3094,775.4194092733477,5.21711168346404,3,0,5,16,0,1.9311782403192488,550.2441286583237,BENIGN
80,291.30220651472496,46,8,9517,4790,168.86922224968376,0.44161177953414904,1,1,6,18,0,1.6007422301183047,582.4891046600178,BENIGN
80,1882.0419258169984,454,126,52648,7396,3806.069359435132,37.34850341448788,14,2,21,25,0,5.550272667359723,355.2455003458537,FTP-Patator
80,508.7386486542786,39,27,5040,3931,3079.3740515279965,72.47703830885406,4,1,0,16,0,0.801041559216955,620.1677161400494,BENIGN
80,99.53643957149298,1,11,5206,3802,2711.468806215705,58.338488741826765,3,1,3,17,0,1.9668415076526542,636.054259358415,BENIGN
80,45.62276845281959,40,4,7559,4238,2157.628429478929,32.191184418254394,1,1,0,17,0,1.2583825141572966,299.10378239206756,BENIGN
21,1194.3837686211348,281,133,3863,7276,17326.31713640105,161.02694183911171,97,6,4,101,2,3.2030543641046614,647.4208334361007,DoS Hulk
80,33.70863408824729,40,20,5265,4276,810.0286023722748,29.352925432308123,1,1,9,1,0,1.7025071484624403,461.8335470755032,BENIGN
22,960.7477264802583,651,158,22412,8363,2253.2655491947917,6.81217574273415,635,8,5,86,1,5.290706241580639,508.7799017594563,PortScan
80,311.0328855638373,23,13,3910,1280,2516.9300123953226,12.411185965553106,2,0,3,4,0,0.6988429828411893,546.8194112617896,BENIGN
53,483.62808868056504,14,25,1337,196,2184.5743324673494,12.31900277185634,0,1,2,11,0,1.7069877715535027,533.3679290451678,BENIGN
22,916.1686320770248,447,90,14759,3135,6258.782010181008,140.5752289057971,21,4,8,20,0,3.055604279534028,1384.643485823364,Web Attack
22,854.7860967013974,380,192,75474,5019,2516.439199437688,6.479907457406322,330,9,14,167,3,4.0253641746518225,1402.40557390893,DoS Slowloris
80,303.8206227592947,806,66,55401,2419,1075.8500234469132,288.02690104147723,450,4,32,54,0,6.187825289384343,1475.547028424053,DoS Hulk
3389,1384.913391812624,113,192,82578,8353,3562.5347655729443,10.282070188345172,44,2,12,6,0,3.243158665570134,415.4553166501079,FTP-Patator
80,359.531958141969,4,25,5769,526,1442.258659375755,22.753880173067415,4,1,9,19,0,1.9387778451251316,287.1121754519663,BENIGN
80,77.05580031809833,49,12,4473,3725,105.45556735610907,9.333831589128486,0,0,7,16,0,1.1676712307059804,525.768597877696,BENIGN
22,482.1457262828619,90,161,5763,4626,1020.4484047880553,47.073368215945074,74,1,5,451,2,1.7588493979864979,313.8536592556313,DoS Hulk
443,213.6906918257853,34,2,4138,2984,206.81563132143762,0.8838426243084684,1,1,1,16,0,1.5064557127868121,305.510954929462,BENIGN
80,85.6091325637238,3,8,9170,2887,142.34875646983264,2.036721564572503,2,0,6,6,0,1.1805150940038165,511.8295141978549,BENIGN
